Date,Symbol,Finra Symbol,Open,High,Low,Close,Volume,Short Interest (%),PE Ratio
2020-07-24,AAPL,0P000000GY,90.11180917912658,92.07522712891188,88.28703566251659,91.72364044189452,185438800,0.8229,0
2020-07-27,AAPL,0P000000GY,92.80811016426716,93.99160887739316,92.58032797424156,93.89752197265624,121214000,0.8229,0
2020-07-28,AAPL,0P000000GY,93.45927003885038,93.64001630658538,92.35004664309912,92.3550033569336,103625600,0.8229,0
2020-07-29,AAPL,0P000000GY,92.84771212088737,94.31347132752757,92.81057454723224,94.12529754638672,90329200,0.8229,0
2020-07-30,AAPL,0P000000GY,93.28099931720924,95.3706923815067,92.8650433898238,95.26422882080078,158130000,0.8229,0
2020-07-31,AAPL,0P000000GY,101.89479470039602,105.39081932440136,99.85461584678738,105.23731231689452,374336800,0.6202,0
2020-08-03,AAPL,0P000000GY,107.15863308454136,110.56304908840052,106.85409743419612,107.8890380859375,308151200,0.6202,0
2020-08-04,AAPL,0P000000GY,108.08215902980167,109.72370770713508,107.34432652748671,108.60953521728516,173071600,0.6202,0
2020-08-05,AAPL,0P000000GY,108.3248071225655,109.33003772903405,107.84942352084292,109.00321197509766,121776800,0.6202,0
2020-08-06,AAPL,0P000000GY,109.34241533272406,113.31134519026784,108.74076397782956,112.8062515258789,202428800,0.6202,0
2020-08-07,AAPL,0P000000GY,112.31762779225824,112.78394483934088,109.42795936532735,110.24153137207033,198045600,0.6202,0
2020-08-10,AAPL,0P000000GY,111.71735383147028,112.88314631339873,109.1377361278215,111.84385681152344,212403600,0.6202,0
2020-08-11,AAPL,0P000000GY,111.09229106255728,111.60077065103714,108.25222659237365,108.51763153076172,187902400,0.6202,0
2020-08-12,AAPL,0P000000GY,109.63133581374322,112.38706763472834,109.43290659064849,112.1241455078125,165598000,0.6202,0
2020-08-13,AAPL,0P000000GY,113.53300417134624,115.13286710251192,113.03444075594696,114.10845947265624,210082000,0.6202,0
2020-08-14,AAPL,0P000000GY,113.92987538351134,114.098540975208,112.15886396192802,114.00676727294922,165565200,0.5536,0
