Date,Symbol,Finra Symbol,Open,High,Low,Close,Volume,Short Interest (%),PE Ratio
2020-10-12,AMC,0P00011H0G,4.03000020980835,4.090000152587891,4.0,4.079999923706055,3245700,37.7236,0
2020-10-13,AMC,0P00011H0G,3.900000095367432,3.910000085830689,3.5199999809265137,3.539999961853028,10164700,37.7236,0
2020-10-14,AMC,0P00011H0G,3.0899999141693115,3.200000047683716,2.6600000858306885,2.9600000381469727,31709400,37.7236,0
2020-10-15,AMC,0P00011H0G,2.8399999141693115,2.9600000381469727,2.759999990463257,2.7799999713897705,9808600,39.1721,0
2020-10-16,AMC,0P00011H0G,2.869999885559082,3.289999961853028,2.799999952316284,3.039999961853028,18565800,39.1721,0
2020-10-19,AMC,0P00011H0G,3.309999942779541,3.880000114440918,3.2300000190734863,3.539999961853028,40385100,39.1721,0
2020-10-20,AMC,0P00011H0G,3.299999952316284,3.309999942779541,3.049999952316284,3.0899999141693115,15978800,39.1721,0
2020-10-21,AMC,0P00011H0G,3.0999999046325684,3.130000114440918,2.9800000190734863,3.0,7277300,39.1721,0
2020-10-22,AMC,0P00011H0G,2.9600000381469727,3.150000095367432,2.8399999141693115,3.119999885559082,12339600,39.1721,0
2020-10-23,AMC,0P00011H0G,3.130000114440918,3.150000095367432,2.950000047683716,2.970000028610229,6635000,39.1721,0
2020-10-26,AMC,0P00011H0G,2.9200000762939453,2.930000066757202,2.680000066757202,2.75,10458800,39.1721,0
2020-10-27,AMC,0P00011H0G,2.880000114440918,2.900000095367432,2.609999895095825,2.789999961853028,11251300,39.1721,0
2020-10-28,AMC,0P00011H0G,2.690000057220459,2.740000009536743,2.5799999237060547,2.609999895095825,8141100,39.1721,0
2020-10-29,AMC,0P00011H0G,2.650000095367432,2.680000066757202,2.4800000190734863,2.5199999809265137,9019300,39.1721,0
2020-10-30,AMC,0P00011H0G,2.4800000190734863,2.490000009536743,2.2799999713897705,2.359999895095825,10968800,28.286,0
2020-11-02,AMC,0P00011H0G,2.299999952316284,2.319999933242798,2.109999895095825,2.150000095367432,11180100,28.286,0
2020-11-03,AMC,0P00011H0G,2.3399999141693115,2.5899999141693115,2.299999952316284,2.3399999141693115,15441900,28.286,0
2020-11-04,AMC,0P00011H0G,2.400000095367432,2.430000066757202,2.240000009536743,2.309999942779541,7609100,28.286,0
2020-11-05,AMC,0P00011H0G,2.3499999046325684,2.569999933242798,2.2699999809265137,2.4600000381469727,8056200,28.286,0
2020-11-06,AMC,0P00011H0G,2.430000066757202,2.619999885559082,2.3299999237060547,2.490000009536743,9049500,28.286,0
2020-11-09,AMC,0P00011H0G,4.269999980926514,4.389999866485596,3.2300000190734863,3.7699999809265137,132511000,28.286,0
2020-11-10,AMC,0P00011H0G,3.990000009536743,4.03000020980835,3.3399999141693115,3.509999990463257,42129300,28.286,0
2020-11-11,AMC,0P00011H0G,3.2300000190734863,3.240000009536743,3.0,3.130000114440918,24066100,28.286,0
2020-11-12,AMC,0P00011H0G,3.069999933242798,3.069999933242798,2.9200000762939453,2.940000057220459,14729000,28.286,0
2020-11-13,AMC,0P00011H0G,2.9800000190734863,2.990000009536743,2.7799999713897705,2.970000028610229,21995400,34.6447,0
2020-11-16,AMC,0P00011H0G,3.390000104904175,3.390000104904175,3.049999952316284,3.109999895095825,47604300,34.6447,0
2020-11-17,AMC,0P00011H0G,3.009999990463257,3.039999961853028,2.900000095367432,2.9800000190734863,22483000,34.6447,0
2020-11-18,AMC,0P00011H0G,3.0799999237060547,3.369999885559082,3.009999990463257,3.259999990463257,31717300,34.6447,0
2020-11-19,AMC,0P00011H0G,3.1600000858306885,3.380000114440918,3.150000095367432,3.190000057220459,13986400,34.6447,0
2020-11-20,AMC,0P00011H0G,3.25,3.369999885559082,3.2100000381469727,3.3499999046325684,17088800,34.6447,0
2020-11-23,AMC,0P00011H0G,3.509999990463257,3.849999904632568,3.4100000858306885,3.809999942779541,31514600,34.6447,0
2020-11-24,AMC,0P00011H0G,4.159999847412109,5.0,4.150000095367432,4.579999923706055,62884600,34.6447,0
2020-11-25,AMC,0P00011H0G,4.570000171661377,4.849999904632568,4.199999809265137,4.489999771118164,22647300,34.6447,0
2020-11-27,AMC,0P00011H0G,4.539999961853027,4.619999885559082,4.360000133514404,4.449999809265137,10097400,34.6447,0
2020-11-30,AMC,0P00011H0G,4.409999847412109,4.449999809265137,3.990000009536743,4.269999980926514,16555000,39.6803,0
2020-12-01,AMC,0P00011H0G,4.429999828338623,4.429999828338623,4.090000152587891,4.150000095367432,12130100,39.6803,0
2020-12-02,AMC,0P00011H0G,4.079999923706055,4.340000152587891,3.950000047683716,4.320000171661377,11847600,39.6803,0
2020-12-03,AMC,0P00011H0G,4.010000228881836,4.21999979019165,3.5,3.630000114440918,66080900,39.6803,0
2020-12-04,AMC,0P00011H0G,3.75,3.759999990463257,3.299999952316284,3.509999990463257,33157300,39.6803,0
2020-12-07,AMC,0P00011H0G,3.450000047683716,3.740000009536743,3.3299999237060547,3.559999942779541,20503900,39.6803,0
2020-12-08,AMC,0P00011H0G,3.609999895095825,4.019999980926514,3.609999895095825,3.9800000190734863,29530600,39.6803,0
2020-12-09,AMC,0P00011H0G,4.21999979019165,4.329999923706055,3.75,3.859999895095825,20991200,39.6803,0
2020-12-10,AMC,0P00011H0G,3.7899999618530273,4.099999904632568,3.7699999809265137,4.090000152587891,19872800,39.6803,0
2020-12-11,AMC,0P00011H0G,4.039999961853027,4.25,3.869999885559082,3.920000076293945,22310400,39.6803,0
2020-12-14,AMC,0P00011H0G,4.010000228881836,4.010000228881836,3.0,3.190000057220459,67159000,39.6803,0
2020-12-15,AMC,0P00011H0G,3.240000009536743,3.240000009536743,2.759999990463257,2.859999895095825,54432100,35.35,0
2020-12-16,AMC,0P00011H0G,2.869999885559082,2.890000104904175,2.720000028610229,2.7799999713897705,25423200,35.35,0
